park_id,park_name,province,fiscal_year,calendar_year,month,thai_visitors,foreign_visitors,total_visitors,source_name,source_url,retrieved_at,schema_version,avg_temperature_2m_c,avg_relative_humidity_pct,total_precipitation_mm,avg_wind_speed_10m_kmh,weather_observations,pm25_max_ug_m3,pm25_exceed_days,hotspot_count
sri_lanna,ศรีลานนา,เชียงใหม่,2566,2023,4,,,10611,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043086+00:00,1.0,29.935,46.867,3.8,5.573,720,230.0,25.0,5420.0
sri_lanna,ศรีลานนา,เชียงใหม่,2566,2023,5,,,6352,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043089+00:00,1.0,27.956,71.741,164.2,4.772,744,62.0,2.0,568.0
sri_lanna,ศรีลานนา,เชียงใหม่,2566,2023,6,,,5491,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043091+00:00,1.0,26.25,82.665,316.8,4.75,720,,,
sri_lanna,ศรีลานนา,เชียงใหม่,2566,2023,7,,,7107,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043093+00:00,1.0,26.27,84.782,291.0,4.228,744,,,
sri_lanna,ศรีลานนา,เชียงใหม่,2566,2023,8,,,6624,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043096+00:00,1.0,25.395,88.008,287.4,4.181,744,,,
sri_lanna,ศรีลานนา,เชียงใหม่,2566,2023,9,,,4934,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043098+00:00,1.0,25.231,89.472,525.1,3.644,720,,,
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2566,2022,10,,,769,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043123+00:00,1.0,24.377,79.86,201.5,4.308,744,,,
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2566,2022,11,,,1923,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043126+00:00,1.0,23.711,75.079,60.9,4.371,720,,,
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2566,2022,12,,,2466,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043129+00:00,1.0,22.234,74.426,17.8,4.806,744,,,
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2566,2023,1,,,2699,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043131+00:00,1.0,21.183,62.403,2.0,5.235,744,60.0,2.0,395.0
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2566,2023,2,,,1535,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043134+00:00,1.0,23.573,58.155,38.3,5.484,672,105.0,14.0,2607.0
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2566,2023,3,,,2393,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043136+00:00,1.0,26.491,54.183,20.4,5.957,744,153.0,26.0,4104.0
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2566,2023,4,,,7074,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043139+00:00,1.0,30.391,44.893,8.6,6.033,720,230.0,25.0,5420.0
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2566,2023,5,,,1306,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043143+00:00,1.0,28.528,67.108,154.8,5.165,744,62.0,2.0,568.0
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2566,2023,6,,,1137,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043145+00:00,1.0,27.379,74.128,199.0,5.433,720,,,
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2566,2023,7,,,1105,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043148+00:00,1.0,27.298,76.694,195.0,4.831,744,,,
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2566,2023,8,,,1253,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043150+00:00,1.0,26.461,79.363,203.0,4.55,744,,,
mae_takhrai,แม่ตะไคร้,เชียงใหม่,2566,2023,9,,,1037,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043153+00:00,1.0,26.032,83.382,439.9,4.235,720,,,
khun_khan,ขุนขาน,เชียงใหม่,2566,2022,10,,,917,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043161+00:00,1.0,21.474,85.222,288.6,4.919,744,,,
khun_khan,ขุนขาน,เชียงใหม่,2566,2022,11,,,2147,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043164+00:00,1.0,20.83,81.317,46.4,4.783,720,,,
khun_khan,ขุนขาน,เชียงใหม่,2566,2022,12,,,3916,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043166+00:00,1.0,19.148,80.653,25.0,5.177,744,,,
khun_khan,ขุนขาน,เชียงใหม่,2566,2023,1,,,3962,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043169+00:00,1.0,17.81,70.692,1.6,5.722,744,60.0,2.0,395.0
khun_khan,ขุนขาน,เชียงใหม่,2566,2023,2,,,2668,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043171+00:00,1.0,19.736,68.973,30.1,6.21,672,105.0,14.0,2607.0
khun_khan,ขุนขาน,เชียงใหม่,2566,2023,3,,,1326,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043174+00:00,1.0,22.577,64.304,26.6,6.19,744,153.0,26.0,4104.0
khun_khan,ขุนขาน,เชียงใหม่,2566,2023,4,,,812,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043176+00:00,1.0,26.204,58.078,7.3,7.041,720,230.0,25.0,5420.0
khun_khan,ขุนขาน,เชียงใหม่,2566,2023,5,,,652,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043179+00:00,1.0,25.049,77.754,133.5,6.027,744,62.0,2.0,568.0
khun_khan,ขุนขาน,เชียงใหม่,2566,2023,6,,,752,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043181+00:00,1.0,24.053,84.407,302.5,5.506,720,,,
khun_khan,ขุนขาน,เชียงใหม่,2566,2023,7,,,1198,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043184+00:00,1.0,24.089,85.524,247.1,5.909,744,,,
khun_khan,ขุนขาน,เชียงใหม่,2566,2023,8,,,226,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043186+00:00,1.0,23.712,86.055,228.1,5.671,744,,,
khun_khan,ขุนขาน,เชียงใหม่,2566,2023,9,,,75,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043189+00:00,1.0,23.103,90.588,485.3,4.624,720,,,
mae_wang,แม่วาง,เชียงใหม่,2566,2022,10,,,5070,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043197+00:00,1.0,23.32,79.813,274.2,3.705,744,,,
mae_wang,แม่วาง,เชียงใหม่,2566,2022,11,,,6261,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043200+00:00,1.0,22.73,74.844,67.1,3.455,720,,,
mae_wang,แม่วาง,เชียงใหม่,2566,2022,12,,,10853,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043203+00:00,1.0,20.911,76.062,18.1,3.738,744,,,
mae_wang,แม่วาง,เชียงใหม่,2566,2023,1,,,9713,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043205+00:00,1.0,19.216,67.301,0.3,4.192,744,60.0,2.0,395.0
mae_wang,แม่วาง,เชียงใหม่,2566,2023,2,,,4547,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043208+00:00,1.0,21.03,65.004,61.0,4.464,672,105.0,14.0,2607.0
mae_wang,แม่วาง,เชียงใหม่,2566,2023,3,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043210+00:00,1.0,23.878,61.913,11.9,4.676,744,153.0,26.0,4104.0
mae_wang,แม่วาง,เชียงใหม่,2566,2023,4,,,0,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043213+00:00,1.0,28.117,51.786,8.9,5.636,720,230.0,25.0,5420.0
mae_wang,แม่วาง,เชียงใหม่,2566,2023,5,,,1647,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043215+00:00,1.0,27.886,65.895,113.0,4.924,744,62.0,2.0,568.0
mae_wang,แม่วาง,เชียงใหม่,2566,2023,6,,,2650,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043218+00:00,1.0,26.41,75.315,261.2,4.725,720,,,
mae_wang,แม่วาง,เชียงใหม่,2566,2023,7,,,3593,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043221+00:00,1.0,25.907,80.527,280.3,3.753,744,,,
mae_wang,แม่วาง,เชียงใหม่,2566,2023,8,,,3393,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043223+00:00,1.0,25.366,81.909,175.0,3.903,744,,,
mae_wang,แม่วาง,เชียงใหม่,2566,2023,9,,,3329,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043225+00:00,1.0,24.899,84.572,534.6,3.296,720,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2567,2023,10,,,64243,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043862+00:00,1.0,11.765,89.435,196.7,3.031,744,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2567,2023,11,,,104443,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043865+00:00,1.0,11.142,79.99,36.0,3.737,720,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2567,2023,12,,,193320,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043868+00:00,1.0,10.033,77.433,36.5,4.058,744,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2567,2024,1,,,137066,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043873+00:00,1.0,9.892,65.281,21.1,5.098,744,38.0,1.0,67.0
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2567,2024,2,,,75987,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043875+00:00,1.0,12.794,44.185,2.1,5.565,696,56.0,11.0,1336.0
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2567,2024,3,,,45241,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043878+00:00,1.0,14.773,45.007,16.9,6.045,744,144.0,30.0,6381.0
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2567,2024,4,,,52338,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043880+00:00,1.0,16.824,54.583,18.4,6.229,720,158.0,30.0,4575.0
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2567,2024,5,,,28636,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043883+00:00,1.0,14.617,78.452,244.1,5.11,744,99.0,9.0,1726.0
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2567,2024,6,,,29899,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043886+00:00,1.0,12.825,90.046,419.1,6.195,720,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2567,2024,7,,,44644,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043888+00:00,1.0,12.239,91.786,525.4,5.859,744,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2567,2024,8,,,46257,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043891+00:00,1.0,12.27,90.601,299.3,5.252,744,,,
doi_inthanon,ดอยอินทนนท์,เชียงใหม่,2567,2024,9,,,31782,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043895+00:00,1.0,12.501,89.41,450.8,4.316,720,,,
mae_ping,แม่ปิง,เชียงใหม่,2567,2023,10,,,984,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043904+00:00,1.0,22.484,90.32,275.1,2.906,744,,,
mae_ping,แม่ปิง,เชียงใหม่,2567,2023,11,,,1333,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043907+00:00,1.0,21.61,82.826,54.6,3.5,720,,,
mae_ping,แม่ปิง,เชียงใหม่,2567,2023,12,,,6420,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043909+00:00,1.0,20.601,79.059,22.9,3.593,744,,,
mae_ping,แม่ปิง,เชียงใหม่,2567,2024,1,,,6856,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043912+00:00,1.0,19.938,73.941,33.2,3.976,744,38.0,1.0,67.0
mae_ping,แม่ปิง,เชียงใหม่,2567,2024,2,,,5686,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043914+00:00,1.0,21.919,61.237,4.4,4.405,696,56.0,11.0,1336.0
mae_ping,แม่ปิง,เชียงใหม่,2567,2024,3,,,5216,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043917+00:00,1.0,24.831,54.597,10.4,4.718,744,144.0,30.0,6381.0
mae_ping,แม่ปิง,เชียงใหม่,2567,2024,4,,,4526,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043919+00:00,1.0,28.105,56.781,7.0,4.768,720,158.0,30.0,4575.0
mae_ping,แม่ปิง,เชียงใหม่,2567,2024,5,,,1947,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043922+00:00,1.0,25.904,76.524,212.2,4.446,744,99.0,9.0,1726.0
mae_ping,แม่ปิง,เชียงใหม่,2567,2024,6,,,1350,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043924+00:00,1.0,24.345,83.356,243.1,4.995,720,,,
mae_ping,แม่ปิง,เชียงใหม่,2567,2024,7,,,466,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043926+00:00,1.0,23.751,86.063,328.6,4.23,744,,,
mae_ping,แม่ปิง,เชียงใหม่,2567,2024,8,,,403,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043929+00:00,1.0,23.446,88.972,294.0,3.436,744,,,
mae_ping,แม่ปิง,เชียงใหม่,2567,2024,9,,,228,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043931+00:00,1.0,23.289,88.643,272.2,3.611,720,,,
pha_daeng,ผาแดง,เชียงใหม่,2567,2023,10,,,2242,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043940+00:00,1.0,24.354,90.054,260.8,2.966,744,,,
pha_daeng,ผาแดง,เชียงใหม่,2567,2023,11,,,2419,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043942+00:00,1.0,22.863,82.428,52.9,3.568,720,,,
pha_daeng,ผาแดง,เชียงใหม่,2567,2023,12,,,5739,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043945+00:00,1.0,21.728,78.887,60.0,3.583,744,,,
pha_daeng,ผาแดง,เชียงใหม่,2567,2024,1,,,6178,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043947+00:00,1.0,20.378,76.009,21.6,3.925,744,38.0,1.0,67.0
pha_daeng,ผาแดง,เชียงใหม่,2567,2024,2,,,4283,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043950+00:00,1.0,21.705,63.78,4.0,4.199,696,56.0,11.0,1336.0
pha_daeng,ผาแดง,เชียงใหม่,2567,2024,3,,,3787,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043952+00:00,1.0,25.1,55.206,1.4,4.455,744,144.0,30.0,6381.0
pha_daeng,ผาแดง,เชียงใหม่,2567,2024,4,,,7375,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043955+00:00,1.0,28.354,59.976,6.6,4.296,720,158.0,30.0,4575.0
pha_daeng,ผาแดง,เชียงใหม่,2567,2024,5,,,2321,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043957+00:00,1.0,27.215,78.392,235.7,3.992,744,99.0,9.0,1726.0
pha_daeng,ผาแดง,เชียงใหม่,2567,2024,6,,,1360,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043960+00:00,1.0,25.739,89.285,516.5,3.982,720,,,
pha_daeng,ผาแดง,เชียงใหม่,2567,2024,7,,,1872,dnp_tourism,https://catalog.dnp.go.th/dataset/91d66c6a-5b88-41ee-8597-11be8aec5aa6/resource/be300299-f9a3-4eac-b558-0c088dd77a64/download/tourism59-68.csv,2026-09-16T11:38:42.043962+00:00,1.0,25.365,89.993,635.2,4.079,744,,,
